Advisors,Social,GitHub,1h,7d,90d,24h Vol BTC,45d,Avg. volume,MC #,30d,Coin,Symbol,24h,Product,Total Supply,Team,Business,Age (mo),Price,200d,14d,Winning months,Max. Supply,24h Vol,BTC,Name,Communication,Mkt. Cap,MCAP BTC,Circ. Supply,Brand/Buzz
18.0,55.0,,-0.13,106.58,-79.64,1.47,-5.92,303.0,1491.0,-75.78,75.0,QURO,-29.24,10.0,86939132.0,44.75,100.0,7.0,0.0016,-79.64,-83.34,7.0,,1.47,2e-07,Qurito,5.0,16.57,16.57,10.398,0.0
,30.0,30.0,0.0,-3.43,-75.73,0.0,-13.15,1.0,1540.0,-28.59,83.0,POS,0.0,30.0,1240795.0,44.75,100.0,16.0,0.0057,-75.73,-23.87,16.0,,0.0,1.65e-06,PoSToken,0.0,5.94,5.94,1.042,
,45.0,5.0,-59.43,-13.6,-50.1,81.0,-27.62,59.0,1160.0,-15.95,88.0,DP,8.32,30.0,27280675.0,44.7,70.0,52.0,0.0092,-79.47,9.4,52.0,,81.0,1.17e-06,DigitalPrice,5.0,182.87,182.87,19.781,
,26.0,30.0,-0.12,159.67,44.31,231.78,154.19,83.0,1130.0,158.73,98.0,JEW,78.55,10.0,132576742.0,44.7,100.0,12.0,0.0017,-59.74,159.32,12.0,,231.78,2.1e-07,Shekel,0.0,219.04,219.04,132.577,
21.0,34.0,,0.27,4.01,,27.89,479.44,1336487.0,143.0,479.44,65.0,LAMB,-4.42,40.0,6000000000.0,44.6,100.0,1.0,0.0599,,440.46,1.0,10000000000.0,27.89,7.56e-06,Lambda,70.0,29.93,29.93,500.0,0.0
,28.0,50.0,-0.12,30.16,-99.23,1.64,-98.4,665.0,1547.0,-96.53,76.0,XCG,-2.77,10.0,9753852.0,44.6,100.0,5.0,0.0006,-99.23,-91.51,5.0,100000000.0,1.64,7e-08,Xchange,5.0,5.39,5.39,9.754,
,43.0,0.0,-0.13,39.29,-65.5,276.62,-47.12,130.0,1386.0,-43.06,78.0,ETG,1.56,50.0,24000000.0,44.55,100.0,16.0,0.004,-65.23,-6.5,16.0,,276.62,5e-07,Ethereum Gold,50.0,47.41,47.41,12.0,
27.0,51.0,,0.0,21.62,-86.32,0.0,-80.79,180.0,1591.0,-66.42,71.0,XCD,0.0,45.0,2500000000.0,44.55,70.0,3.0,0.0008,-86.32,-71.24,3.0,,0.0,1e-07,CapdaxToken,0.0,0.0,0.0,0.0,50.0
,44.0,70.0,0.35,10.08,-29.47,60.98,51.32,41294.0,1592.0,51.5,40.0,MCT,-2.92,0.0,580000000.0,44.5,100.0,6.0,0.0013,-29.47,80.09,6.0,,60.98,1.6e-07,Master Contract Token,0.0,0.0,0.0,0.0,
,44.0,0.0,0.93,5.34,-79.86,27.56,-37.85,18167.0,1597.0,-28.24,80.0,MEDIBIT,0.49,50.0,50000000000.0,44.5,100.0,3.0,1.37e-05,-79.86,-2.72,3.0,,27.56,0.0,MediBit,5.0,0.0,0.0,0.0,
39.0,37.0,,0.0,-31.27,-95.46,0.0,-86.26,2325.0,1156.0,-86.64,53.0,DTB,0.0,20.0,22747809.0,44.45,100.0,22.0,0.0081,-97.86,-90.75,22.0,,0.0,1.02e-06,Databits,95.0,184.04,184.04,22.748,0.0
24.0,61.0,,-2.67,-11.72,-76.99,36.32,-65.62,24470.0,1470.0,-67.23,55.0,TOTO,-16.92,25.0,7599974663.0,44.45,100.0,6.0,5.44e-06,-76.99,-51.44,6.0,,36.32,0.0,Tourist Token,0.0,20.31,20.31,3.733,0.0
36.0,41.0,,-0.11,14.15,-30.27,150.03,15.32,367.0,851.0,-42.11,81.0,MAX,14.15,40.0,61445805.0,44.4,70.0,60.0,0.0141,-79.02,24.75,60.0,100000000.0,150.03,1.78e-06,MaxCoin,0.0,864.34,864.34,61.446,0.0
43.0,70.0,5.0,-3.35,8.24,-49.25,537.21,-0.34,661847.0,608.0,29.33,78.0,AIDOC,-2.21,10.0,777777777.0,44.35,70.0,13.0,0.0054,-75.12,58.86,13.0,,537.21,6.9e-07,AI Doctor,0.0,2.41,2.41,443.295,0.0
14.0,67.0,,-0.02,27.03,-72.23,3.74,-30.5,7521.0,826.0,-42.28,38.0,NBC,-12.48,15.0,102289706.0,44.35,100.0,6.0,0.0194,-72.23,2.11,6.0,,3.74,2.45e-06,Niobium Coin,5.0,950.32,950.32,48.928,25.0
63.0,45.0,0.0,0.81,13.64,99.49,2.05,20.84,315.0,1212.0,27.21,78.0,WGO,-1.89,30.0,8016697.0,44.3,100.0,21.0,0.0186,5.77,22.44,21.0,,2.05,2.35e-06,WavesGo,75.0,149.15,149.15,8.016,0.0
,33.0,50.0,-0.12,14.61,-87.28,1.29,-33.13,2787.0,983.0,-3.52,70.0,XNV,-13.54,10.0,15898012.0,44.25,70.0,3.0,0.0283,-87.28,-20.04,3.0,,1.29,3.57e-06,Nerva,20.0,449.72,449.72,15.898,
30.0,44.0,,-0.23,6.39,-33.54,347.24,25.39,183.0,1050.0,39.37,73.0,BIO,-3.01,10.0,845785803.0,44.25,100.0,12.0,0.0004,-87.8,22.25,12.0,,347.24,5e-08,BioCoin,5.0,333.41,333.41,845.786,0.0
,30.0,50.0,9.35,22.79,91.32,11.78,94.24,35404.0,992.0,65.08,80.0,ZET,3.01,0.0,169668529.0,44.2,70.0,65.0,0.0025,29.17,105.21,65.0,,11.78,3.2e-07,Zetacoin,5.0,430.19,430.19,169.669,
,43.0,5.0,-0.13,33.32,-69.72,11.85,-34.56,16.0,1432.0,-2.01,85.0,CJ,-1.34,30.0,406568581.0,44.15,70.0,31.0,7.902e-05,-79.09,10.35,31.0,,11.85,1e-08,Cryptojacks,50.0,32.13,32.13,406.569,
83.0,28.0,35.0,1.95,-24.59,-38.28,565.88,-21.54,395.0,1404.0,-14.9,86.0,CARE,-37.43,10.0,131439711.0,44.1,100.0,5.0,0.0003,-38.28,34.01,5.0,250000000.0,565.88,4e-08,Carebit,5.0,39.78,39.78,127.047,25.0
0.0,61.0,,2.35,18.71,-20.89,1.19,132.77,740672.0,1602.0,92.7,33.0,EDU,7.26,40.0,15000000000.0,44.1,100.0,9.0,0.0003,-79.01,145.83,9.0,,1.19,4e-08,EduCoin,40.0,0.0,0.0,0.0,0.0
,37.0,15.0,-0.14,-79.96,-93.69,12.81,-88.87,3649.0,1356.0,-87.54,73.0,EBST,3.87,50.0,80828160.0,44.05,100.0,20.0,0.0029,-97.51,-85.55,20.0,99990000.0,12.81,3.7e-07,eBoost,20.0,58.12,58.12,20.0,
,38.0,0.0,0.0,28.73,21.83,0.0,96.44,0.0345,1429.0,95.3,90.0,CGEN,-3.43,50.0,466427494.0,44.0,70.0,3.0,7.851e-05,21.83,117.16,3.0,10000000000.0,0.0,1e-08,CommunityGeneration,5.0,32.94,32.94,419.588,
86.0,55.0,5.0,4.51,-26.74,-75.74,4.07,-15.6,28142.0,1196.0,-36.49,48.0,SPF,9.84,30.0,70673454.0,43.95,100.0,14.0,0.0029,-92.05,-1.57,14.0,,4.07,3.7e-07,SportyCo,5.0,160.1,160.1,54.587,100.0
,43.0,5.0,-0.74,72.35,-18.76,537.96,82.62,45.0,1077.0,208.18,83.0,MOIN,25.8,30.0,8346149.0,43.95,100.0,37.0,0.0341,-53.6,164.52,37.0,,537.96,4.31e-06,Moin,20.0,284.89,284.89,8.346,
16.0,32.0,,-0.12,157.19,129.3,42.26,137.2,5.0,1469.0,167.65,92.0,BSX,-0.65,10.0,13609483.0,43.95,100.0,4.0,0.0015,129.3,315.43,4.0,,42.26,1.9e-07,Bitspace,0.0,20.43,20.43,13.609,25.0
,24.0,30.0,0.0,49.34,-79.98,0.0,-9.44,5.0,1442.0,-5.88,88.0,RNS,1.86,30.0,33356077.0,43.9,100.0,23.0,0.0009,-94.54,7.26,23.0,,0.0,1.1e-07,Renos,0.0,30.38,30.38,33.356,
,56.0,5.0,-0.48,-8.49,-54.64,65.41,-15.73,437.0,738.0,-16.47,78.0,GAM,-0.15,30.0,2599999.0,43.85,0.0,45.0,1.2,-78.68,-12.99,45.0,,65.41,0.00034616,Gambit,0.0,1.38,1.38,1.154,
43.0,55.0,10.0,8.44,3.03,-44.58,10.28,12.26,30049.0,991.0,10.95,53.0,FREC,13.49,10.0,10000000000.0,43.85,100.0,9.0,0.0009,-91.21,19.01,9.0,,10.28,1.1e-07,Freyrchain,70.0,430.34,430.34,500.0,75.0
,38.0,15.0,-0.12,-23.82,-97.65,31.77,-94.39,210.0,1601.0,-90.39,100.0,BCARD,-8.63,0.0,38620654.0,43.85,70.0,4.0,0.0002,-97.65,-83.09,4.0,,31.77,2e-08,CARDbuyers,0.0,0.0,0.0,0.0,
0.0,28.0,80.0,0.0,-0.48,56.09,0.0,319.46,60.0,942.0,311.18,63.0,BTM,0.0,30.0,10784039.0,43.8,70.0,54.0,0.0526,-74.34,4.3,54.0,,0.0,1.524e-05,Bitmark,0.0,567.34,567.34,10.784,0.0
,28.0,10.0,-0.12,6.26,-20.8,4.96,-20.4,43.0,984.0,7.53,100.0,PTC,-11.42,30.0,138589919.0,43.8,100.0,59.0,0.0032,-86.8,1.78,59.0,,4.96,4.1e-07,Pesetacoin,5.0,449.04,449.04,138.59,
28.0,52.0,,0.0,0.0,-73.01,0.0,-15.36,4478.0,784.0,-73.0,75.0,XPA,0.0,0.0,10000000000.0,43.75,100.0,17.0,0.0201,-71.04,-51.72,17.0,,0.0,2.54e-06,XPA,5.0,1.15,1.15,57.178,0.0
,48.0,0.0,-0.14,6.52,-16.46,4.62,1.53,23470.0,708.0,-26.25,78.0,UFR,0.46,50.0,24000000.0,43.7,30.0,15.0,0.0753,-35.34,-58.0,15.0,,4.62,9.5e-06,Upfiring,25.0,1.63,1.63,21.6,
44.0,61.0,,-0.23,-17.0,-75.69,2.39,-59.09,2157779.0,1600.0,-37.73,45.0,PLY,3.41,30.0,1000000000.0,43.7,30.0,7.0,0.0209,-82.66,-26.97,7.0,,2.39,2.64e-06,PlayCoin,5.0,0.0,0.0,0.0,25.0
,34.0,35.0,0.03,35.14,-2.78,11.19,52.17,5931.0,812.0,65.13,80.0,TIPS,8.71,30.0,482759907611.0,43.65,0.0,61.0,4.97e-06,-56.48,103.73,61.0,,11.19,0.0,FedoraCoin,5.0,1.05,1.05,212.27,
46.0,30.0,40.0,-0.13,29.56,-73.62,312.55,-41.77,779.0,1254.0,-35.39,68.0,CC,-22.21,50.0,709961108.0,43.65,100.0,18.0,0.0002,-92.61,-27.14,18.0,4000000000.0,312.55,3e-08,CampusCoin,5.0,120.88,120.88,509.961,0.0
18.0,51.0,,0.0,146.03,-68.09,0.0,-61.81,347.0,1499.0,-20.02,80.0,BNN,0.0,5.0,16800000000.0,43.65,100.0,6.0,4.92e-06,-68.09,4.07,6.0,,0.0,0.0,BrokerNekoNetwork,0.0,14.73,14.73,2.995,0.0
43.0,36.0,,-0.12,-4.6,-79.99,7.55,-75.86,149.0,1532.0,-70.71,57.0,FLM,-9.74,30.0,9662813.0,43.65,100.0,5.0,0.0007,-79.99,-13.62,5.0,,7.55,9e-08,FolmCoin,55.0,6.75,6.75,9.663,0.0
18.0,51.0,,-0.12,-13.62,-99.71,0.71,-98.69,17.0,1583.0,-95.08,65.0,FOX,-2.8,15.0,1547529.0,43.65,70.0,4.0,0.0002,-99.71,-82.47,4.0,22600000.0,0.71,2e-08,SmartFox,0.0,244.55,244.55,1.547,0.0
,29.0,15.0,-0.12,4.33,17.29,228.75,17.29,21523.0,74.0,180.81,81.0,VEST,-3.68,50.0,8848000000.0,43.65,100.0,3.0,0.0111,,146.24,3.0,,228.75,1.4e-06,VestChain,40.0,78.3,78.3,7.078,
20.0,55.0,0.0,-0.23,148.83,5.13,192.71,-15.54,115126.0,938.0,48.22,68.0,PUT,5.97,50.0,100000000.0,43.6,100.0,13.0,0.0127,-80.45,81.65,13.0,,192.71,1.61e-06,Profile Utility Token,0.0,576.94,576.94,45.29,50.0
,24.0,40.0,0.0,0.0,-56.91,0.0,-5.9,115.0,1224.0,-20.06,80.0,PXC,0.0,50.0,72827775.0,43.6,0.0,67.0,0.0019,-58.62,0.0,67.0,,0.0,5.5e-07,Phoenixcoin,0.0,138.62,138.62,72.828,
7.0,59.0,,-0.13,-28.53,-92.65,41.26,-81.84,1098.0,1294.0,-77.9,63.0,NXC,-8.9,20.0,66509519.0,43.55,100.0,26.0,0.0013,-98.42,-78.67,26.0,,41.26,1.7e-07,Nexium,5.0,87.82,87.82,66.51,0.0
43.0,49.0,15.0,-0.13,223.41,56.37,850.52,201.38,38.0,890.0,234.26,88.0,KEK,-3.12,10.0,11716385.0,43.55,100.0,18.0,0.0708,-17.3,287.87,18.0,21000000.0,850.52,8.94e-06,KekCoin,0.0,758.7,758.7,10.716,0.0
0.0,57.0,,-0.13,-15.71,-56.72,12.19,-37.37,21658.0,1599.0,-30.32,75.0,MSD,0.04,10.0,6088400259.0,43.55,100.0,16.0,0.0028,-40.66,-46.59,16.0,30000000000.0,12.19,3.5e-07,MSD,5.0,0.0,0.0,0.0,0.0
18.0,43.0,,-0.23,47.69,-82.49,14.38,-32.39,5728.0,1411.0,-22.58,75.0,CYMT,38.81,15.0,17000000000.0,43.5,70.0,5.0,2.64e-06,-82.49,40.83,5.0,,14.38,0.0,CyberMusic,0.0,37.87,37.87,14.362,25.0
,44.0,20.0,-6.16,9.26,-91.06,153.61,-59.31,56995.0,1617.0,-49.26,90.0,TCN,19.87,0.0,74488866.0,43.5,30.0,5.0,0.0184,-91.06,9.14,5.0,,153.61,2.33e-06,TCOIN,5.0,0.0,0.0,0.0,
,66.0,0.0,2.08,22.04,-2.38,193.93,95.08,174718.0,496.0,169.73,45.0,FTI,7.95,50.0,10000000000.0,43.45,100.0,7.0,0.0014,-84.61,181.91,7.0,,193.93,1.8e-07,FansTime,5.0,4.06,4.06,2.85,
66.0,40.0,0.0,0.17,52.26,24.99,1.94,27.4,1379.0,620.0,31.66,88.0,NYC,19.49,30.0,134024588760.0,43.45,100.0,57.0,1.73e-05,-72.94,71.08,57.0,,1.94,0.0,NewYorkCoin,45.0,2.32,2.32,134.025,0.0
63.0,61.0,0.0,0.42,46.24,-98.52,15.56,-94.64,14983.0,1439.0,-85.51,60.0,TIC,11.85,50.0,26000000000.0,43.45,70.0,6.0,2.66e-06,-98.52,-55.42,6.0,,15.56,0.0,Thingschain,0.0,30.48,30.48,11.445,25.0
,27.0,30.0,8.58,35.54,8.63,302.81,29.91,580.0,525.0,24.21,85.0,MOON,0.01,30.0,225618778070.0,43.4,70.0,61.0,1.595e-05,-65.3,70.39,61.0,,302.81,0.0,Mooncoin,5.0,3.6,3.6,225.619,
,39.0,10.0,0.02,-13.08,1738.0,282.65,2652.0,3294.0,431.0,1499.0,91.0,BEET,-14.4,10.0,186231678.0,43.4,100.0,5.0,0.0293,1738.0,878.51,5.0,,282.65,3.7e-06,Beetle Coin,25.0,5.46,5.46,186.232,
0.0,59.0,,-0.09,6.66,-78.27,139.1,-56.37,2027.0,1379.0,-52.93,63.0,BRIA,-17.36,10.0,743431.0,43.4,100.0,19.0,0.0659,-91.72,-48.12,19.0,3000000.0,139.1,8.32e-06,BriaCoin,0.0,48.99,48.99,743.431,0.0
,43.0,15.0,-0.12,-10.86,27.02,263.45,78.98,753.0,1197.0,98.04,86.0,BTCN,-1.8,0.0,10297113.0,43.4,100.0,6.0,0.0154,27.02,208.58,6.0,21000000.0,263.45,1.95e-06,BitcoiNote,20.0,158.92,158.92,10.297,
0.0,60.0,5.0,-16.73,-26.82,-70.33,1.36,-30.65,532.0,881.0,-40.64,68.0,ERO,-19.23,50.0,240000000.0,43.35,100.0,14.0,0.0042,-86.19,22.54,14.0,,1.36,5.3e-07,Eroscoin,5.0,777.8,777.8,186.744,0.0
22.0,63.0,,-0.23,86.75,,109.65,-0.1,6227412.0,1618.0,-0.1,47.0,KZE,151.85,10.0,400000000.0,43.35,100.0,1.0,0.1827,,-6.7,1.0,,109.65,2.307e-05,Almeela,25.0,0.0,0.0,0.0,0.0
,28.0,40.0,2.01,21.96,-76.42,0.82,-49.74,171.0,1269.0,-60.12,80.0,DEM,-17.44,10.0,48979594.0,43.3,100.0,62.0,0.0025,-82.99,-8.81,62.0,,0.82,3.2e-07,Deutsche eMark,5.0,106.2,106.2,41.998,
,46.0,15.0,-1.46,36.3,14.45,119.97,69.62,14787.0,767.0,94.38,78.0,AIT,-2.51,10.0,2100000000.0,43.25,100.0,13.0,0.0023,-88.7,167.98,13.0,,119.97,2.9e-07,AICHAIN,0.0,1.24,1.24,535.067,
,44.0,0.0,-11.22,2.99,-62.71,3.87,-56.97,39357.0,1637.0,-41.57,75.0,CRD,8.01,50.0,1000000000.0,43.25,100.0,4.0,0.0032,-62.71,-36.95,4.0,,3.87,4e-07,CryptalDash,5.0,0.0,0.0,0.0,
16.0,55.0,,-0.13,-28.11,-52.93,0.79,-18.57,47.0,958.0,-24.6,75.0,TGT,15.03,10.0,2000100000.0,43.2,100.0,16.0,0.0006,-85.05,64.12,16.0,,0.79,7e-08,Target Coin,0.0,526.8,526.8,952.43,0.0
63.0,43.0,10.0,0.78,47.39,-67.1,179.98,-10.95,474.0,1340.0,-36.87,90.0,ZEUS,-10.9,10.0,100000000000.0,43.15,100.0,4.0,9e-07,-67.1,21.53,4.0,,179.98,0.0,ZeusNetwork,20.0,62.92,62.92,70.0,0.0
,41.0,15.0,0.59,-36.07,-57.78,49.31,66.26,8429.0,1636.0,74.19,75.0,CHE,12.74,30.0,50000000000.0,43.15,100.0,5.0,6.984e-05,-57.78,94.15,5.0,,49.31,1e-08,Crypto Harbor Exchange,0.0,0.0,0.0,0.0,
21.0,57.0,,-1.31,-27.62,,76.17,,71002.0,392.0,-42.6,55.0,INX,-5.07,30.0,6500000.0,43.15,70.0,1.0,1.87,,-42.6,1.0,,76.17,0.00023549,INMAX,25.0,6.35,6.35,3.406,0.0
,33.0,10.0,6.64,54.43,-8.92,21.37,-63.59,11806.0,1375.0,-47.3,100.0,HELP,19.87,10.0,37000000.0,43.05,100.0,4.0,0.0162,-8.92,-58.75,4.0,,21.37,2.04e-06,GoHelpFund,0.0,50.95,50.95,3.145,
86.0,29.0,10.0,22.36,5.85,-78.42,22.59,-38.96,52244.0,995.0,-64.84,65.0,SDS,16.83,30.0,1000000000.0,43.05,100.0,6.0,0.0013,-78.42,-44.54,6.0,,22.59,1.7e-07,Alchemint Standards,75.0,422.76,422.76,317.947,75.0
80.0,67.0,0.0,2.02,14.71,-53.35,52.66,16.29,77956.0,789.0,10.75,53.0,TSL,-0.42,30.0,1000000000.0,43.0,100.0,14.0,0.0019,-84.1,37.68,14.0,,52.66,2.4e-07,Energo,0.0,1.14,1.14,602.379,0.0
21.0,67.0,,12.09,0.23,-65.24,27.9,-8.86,201803.0,819.0,-0.81,16.0,ALI,-26.9,30.0,10000000000.0,42.95,100.0,5.0,0.0004,-65.24,28.49,5.0,,27.9,5e-08,AiLink Token,0.0,1.0,1.0,2.633,25.0
18.0,55.0,,0.0,71.84,-79.21,0.0,-10.56,124.0,1436.0,-10.69,76.0,EZW,10.88,10.0,14000000000.0,42.95,100.0,3.0,2.67e-06,-79.21,14.44,3.0,,0.0,0.0,EZOOW,5.0,30.8,30.8,11.552,0.0
,28.0,50.0,0.0,52.11,-71.01,0.0,-42.3,25.0,1255.0,-14.03,78.0,BTDX,1.53,0.0,29562815.0,42.9,70.0,29.0,0.004,-93.14,25.49,29.0,43800000.0,0.0,5e-07,Bitcloud,0.0,117.11,117.11,29.563,
,44.0,15.0,2.33,14.97,-57.51,9.99,-13.79,224044.0,644.0,1.21,78.0,ATCC,-2.1,30.0,410000000.0,42.85,30.0,19.0,0.0066,-57.51,-48.01,19.0,410000000.0,9.99,8.3e-07,ATC Coin,0.0,2.09,2.09,319.212,
63.0,37.0,40.0,-0.12,-29.94,-72.76,287.22,-60.27,266.0,902.0,-49.44,68.0,AUR,-0.78,50.0,17582030.0,42.85,30.0,59.0,0.0413,-88.0,-24.66,59.0,,287.22,5.21e-06,Auroracoin,0.0,725.44,725.44,17.582,0.0
47.0,41.0,,1.58,51.57,69.22,1.78,90.39,1951.0,1051.0,58.73,45.0,MORE,3.29,40.0,500000.0,42.85,30.0,5.0,25.18,69.22,82.62,5.0,,1.78,0.0031791,Mithril Ore,55.0,321.1,321.1,12.752,50.0
,33.0,0.0,-1.59,-18.11,-5.13,944.7,-49.61,2128022.0,202.0,-43.08,70.0,DAC,-3.9,90.0,8800000000.0,42.85,100.0,6.0,0.0056,-5.13,-12.04,6.0,,944.7,7e-07,Davinci Coin,0.0,17.62,17.62,3.162,
,28.0,35.0,0.79,-4.63,-31.5,150.71,-9.31,253.0,1219.0,-21.38,83.0,WOMEN,10.25,10.0,48459472454.0,42.8,100.0,19.0,2.93e-06,-96.01,42.9,19.0,90000000000.0,150.71,0.0,WomenCoin,0.0,141.9,141.9,48.459,
,43.0,5.0,0.0,0.0,-90.3,0.0,-72.42,52.0,1511.0,-62.66,98.0,STN,0.0,0.0,6081623.0,42.8,70.0,13.0,0.0037,-93.08,0.0,13.0,20000000.0,0.0,1.06e-06,Steneum Coin,0.0,10.73,10.73,2.927,
46.0,52.0,10.0,-0.13,58.73,-67.4,18.29,-53.32,1974.0,1111.0,-53.74,88.0,RUP,-14.45,0.0,34439700.0,42.75,100.0,19.0,0.007,-67.4,-51.44,19.0,84000000.0,18.29,8.8e-07,Rupee,5.0,239.49,239.49,34.44,0.0
,41.0,10.0,-0.07,-0.87,-64.94,0.0,-47.75,0.0,1169.0,-42.13,90.0,BTB,-10.3,30.0,400000000.0,42.75,0.0,3.0,0.041,-64.94,-33.69,3.0,,0.0,5.18e-06,Bitibu Coin,0.0,174.34,174.34,4.252,
63.0,41.0,10.0,-1.46,19.51,-45.16,16.82,2.66,8466.0,1399.0,7.58,80.0,DATP,-5.44,30.0,15000000000.0,42.75,100.0,4.0,3.5e-06,-45.16,36.32,4.0,,16.82,0.0,Decentralized Asset Trading Platform,20.0,41.32,41.32,11.821,0.0
,19.0,20.0,15.8,22.57,-27.97,14.64,-17.37,19.0,1435.0,-11.65,98.0,CHEESE,-0.05,30.0,324961325.0,42.75,100.0,4.0,9.48e-05,-27.97,-7.53,4.0,3500000000.0,14.64,1e-08,Cheesecoin,20.0,30.8,30.8,324.961,
,66.0,0.0,-1.1,121.56,-99.1,5.12,49.2,5996.0,698.0,-70.16,70.0,FREE,82.32,0.0,10000000000000.0,42.7,70.0,4.0,2e-07,-99.1,-83.23,4.0,,5.12,0.0,FREE Coin,0.0,1.7,1.7,8.7,
,37.0,5.0,-8.26,37.5,-57.13,918.54,-27.71,784.0,954.0,-16.37,78.0,NEOS,-5.1,50.0,4322435.0,42.7,100.0,53.0,0.1228,-57.13,-18.51,53.0,,918.54,1.55e-05,NeosCoin,5.0,530.75,530.75,4.322,
,28.0,25.0,0.0,267.48,-86.74,0.0,-79.43,94.0,1486.0,-62.99,95.0,GRPH,0.0,0.0,13541673.0,42.7,100.0,5.0,0.0022,-86.74,10.21,5.0,,0.0,2.8e-07,Graphcoin,20.0,17.53,17.53,7.822,
0.0,44.0,60.0,-0.23,-38.74,-97.13,6.74,-79.78,3121.0,1635.0,-77.39,50.0,BLACK,1.49,0.0,3000000000.0,42.7,100.0,5.0,0.0076,-97.13,-51.15,5.0,,6.74,9.7e-07,eosBLACK,50.0,0.0,0.0,0.0,0.0
38.0,40.0,,0.8,1.4,-78.98,239.6,-58.98,606.0,1333.0,-30.99,88.0,ADZ,5.51,25.0,46539103.0,42.6,30.0,37.0,0.0014,-89.65,-15.54,37.0,84000000.0,239.6,1.8e-07,Adzcoin,5.0,66.19,66.19,46.539,0.0
63.0,63.0,0.0,-0.04,43.11,-69.24,0.0,-17.16,888.0,437.0,27.72,61.0,ATX,5.01,30.0,1000000000.0,42.55,100.0,9.0,0.0064,-82.82,2.38,9.0,,0.0,8e-07,Aston,0.0,5.25,5.25,824.0,0.0
63.0,39.0,90.0,7.47,86.47,3.68,6.38,-0.17,203.0,838.0,11.03,18.0,EFYT,56.33,10.0,5000000.0,42.55,100.0,19.0,2.29,-26.41,-0.32,19.0,5000000.0,6.38,0.0002891,Ergo,0.0,909.78,909.78,397.3,0.0
,31.0,15.0,-14.15,22.88,-95.25,209.22,-43.93,1005.0,1393.0,-25.61,98.0,BBK,15.89,10.0,162575170.0,42.5,70.0,6.0,0.0004,-95.25,-33.71,6.0,584000000.0,209.22,5e-08,Bitblocks,20.0,46.0,46.0,117.737,
83.0,24.0,35.0,-0.13,47.32,58.52,5.07,96.21,503.0,1153.0,24.84,78.0,PROC,2.47,30.0,10009134232.0,42.5,100.0,21.0,0.0018,-38.61,116.34,21.0,75000000000.0,5.07,2.3e-07,ProCurrency,5.0,185.46,185.46,102.048,0.0
46.0,19.0,60.0,-4.21,21.78,-42.26,1.02,105.11,147672.0,1118.0,114.68,60.0,IG,19.4,50.0,6562786056.0,42.5,100.0,6.0,0.0001,-42.26,237.16,6.0,,1.02,2e-08,IGToken,0.0,235.23,235.23,1.938,0.0
63.0,55.0,5.0,-0.3,30.06,-78.4,69.52,-72.24,41765.0,1113.0,-18.85,40.0,KWATT,16.16,50.0,150000000.0,42.4,100.0,5.0,0.0044,-78.4,51.89,5.0,,69.52,5.5e-07,4NEW,5.0,238.71,238.71,54.614,75.0
14.0,64.0,,-10.92,-12.75,-62.55,398.08,-76.91,138272.0,524.0,-69.34,61.0,NSD,-11.36,15.0,19901513.0,42.35,30.0,5.0,0.1809,-62.55,-65.48,5.0,84000000.0,398.08,2.284e-05,Nasdacoin,40.0,3.6,3.6,19.902,0.0
43.0,66.0,0.0,-0.03,12.98,-30.06,143.18,46.68,16022.0,480.0,23.75,68.0,HOT,-7.51,30.0,1560000000.0,42.35,70.0,13.0,0.0061,-78.84,135.45,13.0,,143.18,7.6e-07,Hydro Protocol,0.0,4.25,4.25,702.0,0.0
66.0,57.0,15.0,-0.7,-8.62,-71.78,2.69,-40.07,17637.0,1035.0,-34.57,53.0,ARY,2.34,10.0,88409933.0,42.35,100.0,12.0,0.0052,-88.49,-55.19,12.0,,2.69,6.6e-07,Block Array,5.0,358.65,358.65,68.431,50.0
,33.0,20.0,-2.65,-26.56,-84.34,9.65,-33.19,7734.0,1361.0,-70.54,90.0,SCRIV,-32.99,10.0,42007077.0,42.35,70.0,4.0,0.0023,-84.34,-60.77,4.0,,9.65,2.9e-07,SCRIV NETWORK,20.0,56.15,56.15,24.744,
66.0,13.0,30.0,31.05,55.54,-28.52,25.96,-49.74,123.0,1353.0,-7.98,88.0,ONX,55.54,30.0,112119457.0,42.35,70.0,19.0,0.0006,-90.25,39.68,19.0,1151920000.0,25.96,7e-08,Onix,55.0,59.22,59.22,107.073,50.0
,40.0,5.0,-0.12,46.93,-86.42,679.21,5.86,1505.0,1562.0,12.8,100.0,OUR,-18.45,0.0,931510.0,42.35,70.0,4.0,0.0052,-86.42,7.81,4.0,,679.21,6.6e-07,Ourcoin,5.0,3.22,3.22,617.697,
,38.0,25.0,8.18,40.5,-28.33,2.06,164.85,404.0,1409.0,75.23,76.0,TRAID,7.51,10.0,38179240.0,42.35,100.0,3.0,0.0025,-28.33,130.4,3.0,,2.06,3.2e-07,Traid,5.0,38.62,38.62,15.239,
22.0,58.0,,1.56,28.6,-80.66,24.15,-47.18,8617.0,1381.0,-39.68,55.0,WTN,0.47,15.0,19918713667.0,42.25,100.0,3.0,2.45e-06,-80.66,4.35,3.0,,24.15,0.0,Waletoken,0.0,48.88,48.88,19.919,0.0
